stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,corner_placement,stop_position,on_street,at_street,heading
4298,4298,2316 Pleasant Valley/Sheringham,002316 PLEASANT VALLEY & SHERINGHAM,30.231185,-97.725582,,https://www.capmetro.org/stopdetail/index.php?stop=4298,,,,0,Northwest,Nearside,PLEASANT VALLEY,SHERINGHAM,207
4299,4299,1900 Crossing Place/Riverside,001900 CROSSING PLACE & RIVERSIDE,30.232408,-97.717232,,https://www.capmetro.org/stopdetail/index.php?stop=4299,,,,0,Northwest,Nearside,CROSSING PLACE,RIVERSIDE,204
4300,4300,1901 Crossing Place/Riverside,001901 CROSSING PLACE & RIVERSIDE,30.232153,-97.717055,,https://www.capmetro.org/stopdetail/index.php?stop=4300,,,,0,Northeast,Farside,CROSSING PLACE,RIVERSIDE,24
4301,4301,1501 Crossing Place/Faro,001501 CROSSING PLACE & FARO,30.235016,-97.714646,,https://www.capmetro.org/stopdetail/index.php?stop=4301,,,,0,Southeast,Nearside,CROSSING PLACE,FARO,31
4302,4302,1500 Crossing Place/Faro,001500 CROSSING PLACE & FARO,30.234887,-97.715060,,https://www.capmetro.org/stopdetail/index.php?stop=4302,,,,0,Southwest,Farside,CROSSING PLACE,FARO,210
4303,4303,Riverside/Country Club,005900 RIVERSIDE & COUNTRY CLUB,30.227849,-97.709345,,https://www.capmetro.org/stopdetail/index.php?stop=4303,,,,0,Northwest,Mid-Block,RIVERSIDE,COUNTRY CLUB,300
4306,4306,Montopolis/El Mirando,000500 MONTOPOLIS & EL MIRANDO,30.240245,-97.693567,,https://www.capmetro.org/stopdetail/index.php?stop=4306,,,,0,Southeast,Nearside,MONTOPOLIS,EL MIRANDO,31
4307,4307,300 Vargas/Bastrop,000300 VARGAS & BASTROP,30.239456,-97.688811,,https://www.capmetro.org/stopdetail/index.php?stop=4307,,,,0,Southwest,Farside,VARGAS,BASTROP,231
4308,4308,403 Vargas/Bastrop,000403 VARGAS & BASTROP,30.238993,-97.689227,,https://www.capmetro.org/stopdetail/index.php?stop=4308,,,,0,Southeast,Mid-Block,VARGAS,BASTROP,51
4310,4310,2821 Montopolis/Oltorf,002821 MONTOPOLIS & OLTORF,30.215817,-97.709260,,https://www.capmetro.org/stopdetail/index.php?stop=4310,,,,0,Northeast,Mid-Block,MONTOPOLIS,OLTORF,27
4312,4312,6000 Oltorf/Montopolis,006000 OLTORF & MONTOPOLIS,30.217714,-97.715542,,https://www.capmetro.org/stopdetail/index.php?stop=4312,,,,0,Northwest,Mid-Block,OLTORF,MONTOPOLIS,299
4313,4313,5301 Oltorf/Alvin Devane,005301 OLTORF & ALVIN DEVANE,30.219883,-97.720359,,https://www.capmetro.org/stopdetail/index.php?stop=4313,,,,0,Southwest,Mid-Block,OLTORF,ALVIN DEVANE,135
4317,4317,4120 Freidrich/Woodward,004120 FREIDRICH & WOODWARD,30.213561,-97.745855,,https://www.capmetro.org/stopdetail/index.php?stop=4317,,,,0,Northwest,Farside,FREIDRICH,WOODWARD,299
4318,4318,Woodward/Ben White SW Corner,002100 WOODWARD & BEN WHITE,30.214641,-97.744698,,https://www.capmetro.org/stopdetail/index.php?stop=4318,,,,0,Southwest,Mid-Block,WOODWARD,BEN WHITE,207
4321,4321,1615 Woodward/San Marino,001615 WOODWARD & SAN MARINO,30.221630,-97.745826,,https://www.capmetro.org/stopdetail/index.php?stop=4321,,,,0,Southwest,Nearside,WOODWARD,SAN MARINO,142
4322,4322,1616 Woodward/San Marino,001616 WOODWARD & SAN MARINO,30.222187,-97.746104,,https://www.capmetro.org/stopdetail/index.php?stop=4322,,,,0,Northeast,Mid-Block,WOODWARD,SAN MARINO,322
4323,4323,3300 Parker/Timber Ridge,003300 PARKER & TIMBER RIDGE,30.222160,-97.742228,,https://www.capmetro.org/stopdetail/index.php?stop=4323,,,,0,Southwest,Mid-Block,PARKER,TIMBER RIDGE,180
4324,4324,3301 Parker/Timber Ridge,003301 PARKER & TIMBER RIDGE,30.222918,-97.742100,,https://www.capmetro.org/stopdetail/index.php?stop=4324,,,,0,Northeast,Mid-Block,PARKER,TIMBER RIDGE,356
4325,4325,3004 Parker/Timber Ridge,003004 PARKER & TIMBER RIDGE,30.224895,-97.742138,,https://www.capmetro.org/stopdetail/index.php?stop=4325,,,,0,Northwest,Nearside,PARKER,TIMBER RIDGE,208
4326,4326,ABIA Lower Level,003000 PRESIDENTIAL & ABIA LOWER LEVEL,30.202744,-97.665653,,https://www.capmetro.org/stopdetail/index.php?stop=4326,,,,0,Northwest,Nearside,PRESIDENTIAL,ABIA LOWER LEVEL,88
4330,4330,Peppertree/Teri,005000 PEPPERTREE & TERI,30.201286,-97.751513,,https://www.capmetro.org/stopdetail/index.php?stop=4330,,,,0,Southeast,Nearside,PEPPERTREE,TERI,32
4331,4331,1715 Stassney/IH 35,001715 STASSNEY & IH 35,30.197199,-97.761558,,https://www.capmetro.org/stopdetail/index.php?stop=4331,,,,0,Southeast,Mid-Block,STASSNEY,IH 35,111
4333,4333,5816 Pino/Encinal,005816 PINO & ENCINAL,30.190613,-97.749612,,https://www.capmetro.org/stopdetail/index.php?stop=4333,,,,0,Northwest,Nearside,PINO,ENCINAL,209
4335,4335,2523 Stassney/Chaparral,002523 STASSNEY & CHAPARRAL,30.193724,-97.747107,,https://www.capmetro.org/stopdetail/index.php?stop=4335,,,,0,Southeast,Farside,STASSNEY,CHAPARRAL,86
4342,4342,Pleasant Valley/Creek Bend,006400 PLEASANT VALLEY & CREEK BEND,30.182760,-97.745408,,https://www.capmetro.org/stopdetail/index.php?stop=4342,,,,0,Southeast,Nearside,PLEASANT VALLEY,CREEK BEND,30
4345,4345,1700 William Cannon/Bluff Springs,001700 WILLIAM CANNON & BLUFF SPRINGS,30.189202,-97.767485,,https://www.capmetro.org/stopdetail/index.php?stop=4345,,,,0,Northeast,Nearside,WILLIAM CANNON,BLUFF SPRINGS,288
4348,4348,2015 William Cannon/Elm Creek,002015 WILLIAM CANNON & ELM CREEK,30.187471,-97.762532,,https://www.capmetro.org/stopdetail/index.php?stop=4348,,,,0,Southeast,Farside,WILLIAM CANNON,ELM CREEK,109
4349,4349,2283 William Cannon/Stoneleigh,002283 WILLIAM CANNON & STONELEIGH,30.186400,-97.759149,,https://www.capmetro.org/stopdetail/index.php?stop=4349,,,,0,Southwest,Nearside,WILLIAM CANNON,STONELEIGH,118
4350,4350,2300 William Cannon/Stoneleigh,002300 WILLIAM CANNON & STONELEIGH,30.186485,-97.758728,,https://www.capmetro.org/stopdetail/index.php?stop=4350,,,,0,Northeast,Nearside,WILLIAM CANNON,STONELEIGH,301
4351,4351,William Cannon/Branchwood,002500 WILLIAM CANNON & BRANCHWOOD,30.183639,-97.754477,,https://www.capmetro.org/stopdetail/index.php?stop=4351,,,,0,Southeast,Mid-Block,WILLIAM CANNON,BRANCHWOOD,121
4352,4352,William Cannon/Rockridge,004501 WILLIAM CANNON & ROCKRIDGE,30.184074,-97.754703,,https://www.capmetro.org/stopdetail/index.php?stop=4352,,,,0,Northwest,Mid-Block,WILLIAM CANNON,ROCKRIDGE,301
4353,4353,4812 William Cannon/Meadow Lake,004812 WILLIAM CANNON & MEADOW LAKE,30.181192,-97.750510,,https://www.capmetro.org/stopdetail/index.php?stop=4353,,,,0,Northwest,Farside,WILLIAM CANNON,MEADOW LAKE,296
4354,4354,2114 Blue Meadow/Blue Dawn,002114 BLUE MEADOW & BLUE DAWN,30.181730,-97.764323,,https://www.capmetro.org/stopdetail/index.php?stop=4354,,,,0,Northeast,Nearside,BLUE MEADOW,BLUE DAWN,301
4355,4355,2203 Blue Meadow/Blue Dawn,002203 BLUE MEADOW & BLUE DAWN,30.181535,-97.764310,,https://www.capmetro.org/stopdetail/index.php?stop=4355,,,,0,Southeast,Farside,BLUE MEADOW,BLUE DAWN,120
4357,4357,7200 Salt Springs/Orleans,007200 SALT SPRINGS & ORLEANS,30.168548,-97.739677,,https://www.capmetro.org/stopdetail/index.php?stop=4357,,,,0,Southwest,Farside,SALT SPRINGS,ORLEANS,227
4359,4359,Salt Springs/Asa,007400 SALT SPRINGS & ASA,30.165280,-97.741884,,https://www.capmetro.org/stopdetail/index.php?stop=4359,,,,0,Southwest,Farside,SALT SPRINGS,ASA,209
4361,4361,Salt Springs/Orange Blossom,007300 SALT SPRINGS & ORANGE BLOSSOM,30.166767,-97.740756,,https://www.capmetro.org/stopdetail/index.php?stop=4361,,,,0,Southeast,Nearside,SALT SPRINGS,ORANGE BLOSSOM,27
4362,4362,812 Stassney/IH 35,000812 STASSNEY & IH 35,30.200390,-97.766394,,https://www.capmetro.org/stopdetail/index.php?stop=4362,,,,0,Northwest,Mid-Block,STASSNEY,IH 35,309
4363,4363,811 Stassney/Mira,000811 STASSNEY & MIRA,30.200052,-97.766668,,https://www.capmetro.org/stopdetail/index.php?stop=4363,,,,0,Southeast,Mid-Block,STASSNEY,MIRA,114
4364,4364,Stassney/Mira,000500 STASSNEY & MIRA,30.202351,-97.770825,,https://www.capmetro.org/stopdetail/index.php?stop=4364,,,,0,Northwest,Mid-Block,STASSNEY,MIRA,315
4365,4365,407 Stassney/Congress,000407 STASSNEY & CONGRESS,30.202767,-97.771769,,https://www.capmetro.org/stopdetail/index.php?stop=4365,,,,0,Southeast,Mid-Block,STASSNEY,CONGRESS,134
4379,4379,6111 Congress/North Bluff,006111 CONGRESS & NORTH BLUFF,30.200118,-97.776088,,https://www.capmetro.org/stopdetail/index.php?stop=4379,,,,0,Northeast,Mid-Block,CONGRESS,NORTH BLUFF,13
4381,4381,6610 Congress/Eberhart,006610 CONGRESS & EBERHART,30.194216,-97.778453,,https://www.capmetro.org/stopdetail/index.php?stop=4381,,,,0,Southwest,Mid-Block,CONGRESS,EBERHART,200
4382,4382,Pleasant Hill Station (NB),006601 CONGRESS & WILLIAM CANNON,30.194535,-97.778085,,https://www.capmetro.org/stopdetail/index.php?stop=4382,,,,0,Northeast,Mid-Block,CONGRESS,WILLIAM CANNON,20
4384,4384,William Cannon/Skynook,000117 WILLIAM CANNON & SKYNOOK,30.193479,-97.780305,,https://www.capmetro.org/stopdetail/index.php?stop=4384,,,,0,Southeast,Mid-Block,WILLIAM CANNON,SKYNOOK,119
4393,4393,609 Stassney/1st,000609 STASSNEY & 1ST,30.208097,-97.781018,,https://www.capmetro.org/stopdetail/index.php?stop=4393,,,,0,Southeast,Farside,STASSNEY,1ST,121
4394,4394,5802 South 1st/Stassney,005802 1ST & STASSNEY,30.205367,-97.783150,,https://www.capmetro.org/stopdetail/index.php?stop=4394,,,,0,Southwest,Mid-Block,1ST,STASSNEY,203
4396,4396,6501 S 1st/King Edward,006501 1ST & KING EDWARD,30.198413,-97.786902,,https://www.capmetro.org/stopdetail/index.php?stop=4396,,,,0,Southeast,Nearside,1ST,KING EDWARD,28
4397,4397,6800 S 1st/William Cannon,006800 1ST & WILLIAM CANNON,30.196414,-97.788391,,https://www.capmetro.org/stopdetail/index.php?stop=4397,,,,0,Southwest,Farside,1ST,WILLIAM CANNON,209
4398,4398,William Cannon/Bill Hughes,000400 WILLIAM CANNON & BILL HUGHES,30.196488,-97.786118,,https://www.capmetro.org/stopdetail/index.php?stop=4398,,,,0,Northwest,Mid-Block,WILLIAM CANNON,BILL HUGHES,300
4403,4403,8600 S 1st/Hyde Park,008600 1ST & HYDE PARK,30.176287,-97.798140,,https://www.capmetro.org/stopdetail/index.php?stop=4403,,,,0,Northwest,Nearside,1ST,HYDE PARK,208
4404,4404,8905 S 1st/Slaughter,008905 1ST & SLAUGHTER,30.173403,-97.798751,,https://www.capmetro.org/stopdetail/index.php?stop=4404,,,,0,Northeast,Mid-Block,1ST,SLAUGHTER,7
4409,4409,United Kingdom/Minturn,008800 UNITED KINGDOM & MINTURN,30.179014,-97.808285,,https://www.capmetro.org/stopdetail/index.php?stop=4409,,,,0,Northeast,Farside,UNITED KINGDOM,MINTURN,11
4411,4411,Slaughter/Manchaca,001905 SLAUGHTER & MANCHACA,30.173590,-97.822771,,https://www.capmetro.org/stopdetail/index.php?stop=4411,,,,0,Southeast,Farside,SLAUGHTER,MANCHACA,88
4412,4412,Slaughter/Riddle,002209 SLAUGHTER & RIDDLE,30.173945,-97.827352,,https://www.capmetro.org/stopdetail/index.php?stop=4412,,,,0,Southwest,Nearside,SLAUGHTER,RIDDLE,124
4414,4414,8700 Manchaca/Davis,008700 MANCHACA & DAVIS,30.185354,-97.816843,,https://www.capmetro.org/stopdetail/index.php?stop=4414,,,,0,Southwest,Farside,MANCHACA,DAVIS,210
4415,4415,8509 Manchaca/Dittmar,008509 MANCHACA & DITTMAR,30.186654,-97.815648,,https://www.capmetro.org/stopdetail/index.php?stop=4415,,,,0,Northeast,Mid-Block,MANCHACA,DITTMAR,29
4424,4424,William Cannon/Whispering Oaks,002200 WILLIAM CANNON & WHISPERING OAKS,30.203663,-97.809228,,https://www.capmetro.org/stopdetail/index.php?stop=4424,,,,0,Southeast,Mid-Block,WILLIAM CANNON,WHISPERING OAKS,123
4426,4426,7317 Manchaca/Gaines Mill,007317 MANCHACA & GAINES MILL,30.197956,-97.808456,,https://www.capmetro.org/stopdetail/index.php?stop=4426,,,,0,Northeast,Mid-Block,MANCHACA,GAINES MILL,29
4427,4427,6110 West Gate/Luton,006110 WEST GATE & LUTON,30.215531,-97.813866,,https://www.capmetro.org/stopdetail/index.php?stop=4427,,,,0,Northwest,Nearside,WEST GATE,LUTON,219
4428,4428,William Cannon/Deaton Hill,002809 WILLIAM CANNON & DEATON HILL,30.207901,-97.817777,,https://www.capmetro.org/stopdetail/index.php?stop=4428,,,,0,Southeast,Farside,WILLIAM CANNON,DEATON HILL,111
4429,4429,2616 William Cannon/West Gate,002616 WILLIAM CANNON & WEST GATE,30.207075,-97.814790,,https://www.capmetro.org/stopdetail/index.php?stop=4429,,,,0,Northeast,Nearside,WILLIAM CANNON,WEST GATE,299
4430,4430,6900 West Gate/William Cannon,006900 WEST GATE & WILLIAM CANNON,30.206182,-97.816037,,https://www.capmetro.org/stopdetail/index.php?stop=4430,,,,0,Southwest,Mid-Block,WEST GATE,WILLIAM CANNON,191
4431,4431,8300 West Gate/Siskin,008300 WEST GATE & SISKIN,30.196017,-97.829230,,https://www.capmetro.org/stopdetail/index.php?stop=4431,,,,0,Northeast,Farside,WEST GATE,SISKIN,45
4433,4433,Curlew/Kentish Drive,009007 CURLEW & KENTISH DRIVE,30.187173,-97.829818,,https://www.capmetro.org/stopdetail/index.php?stop=4433,,,,0,Southeast,Nearside,CURLEW,KENTISH DRIVE,30
4434,4434,Curlew/Monarch,009700 CURLEW & MONARCH,30.180091,-97.833358,,https://www.capmetro.org/stopdetail/index.php?stop=4434,,,,0,Southeast,Nearside,CURLEW,MONARCH,27
4435,4435,Eskew/Brodie,003500 ESKEW & BRODIE,30.203390,-97.837717,,https://www.capmetro.org/stopdetail/index.php?stop=4435,,,,0,Northwest,Mid-Block,ESKEW,BRODIE,324
4436,4436,3101 William Cannon/Ranch,003101 WILLIAM CANNON & RANCH,30.209995,-97.822172,,https://www.capmetro.org/stopdetail/index.php?stop=4436,,,,0,Southwest,Nearside,WILLIAM CANNON,RANCH,118
4437,4437,3100 William Cannon/Ranch,003100 WILLIAM CANNON & RANCH,30.210329,-97.822279,,https://www.capmetro.org/stopdetail/index.php?stop=4437,,,,0,Northwest,Mid-Block,WILLIAM CANNON,RANCH,298
4441,4441,Copano/Clarno,007805 COPANO & CLARNO,30.211939,-97.849820,,https://www.capmetro.org/stopdetail/index.php?stop=4441,,,,0,Northeast,Mid-Block,COPANO,CLARNO,341
4442,4442,Latta/Islander,007501 LATTA & ISLANDER,30.215679,-97.849077,,https://www.capmetro.org/stopdetail/index.php?stop=4442,,,,0,Southeast,Nearside,LATTA,ISLANDER,45
4444,4444,4922 Convict Hill/Flaming Oak,004922 CONVICT HILL & FLAMING OAK,30.217987,-97.852494,,https://www.capmetro.org/stopdetail/index.php?stop=4444,,,,0,Northeast,Nearside,CONVICT HILL,FLAMING OAK,300
4445,4445,4923 Convict Hill/Flaming Oak,004923 CONVICT HILL & FLAMING OAK,30.217966,-97.852755,,https://www.capmetro.org/stopdetail/index.php?stop=4445,,,,0,Southwest,Nearside,CONVICT HILL,FLAMING OAK,119
4446,4446,5125 Convict Hill/Woodcreek,005125 CONVICT HILL & WOODCREEK,30.218895,-97.854694,,https://www.capmetro.org/stopdetail/index.php?stop=4446,,,,0,Southwest,Nearside,CONVICT HILL,WOODCREEK,118
4447,4447,Convict Hill/Woodcreek,005125 CONVICT HILL & WOODCREEK,30.219087,-97.854773,,https://www.capmetro.org/stopdetail/index.php?stop=4447,,,,0,Northwest,Mid-Block,CONVICT HILL,WOODCREEK,299
4448,4448,6701 Silvermine/SH 71,006701 SILVERMINE & SH 71,30.245996,-97.888647,,https://www.capmetro.org/stopdetail/index.php?stop=4448,,,,0,Southeast,Mid-Block,SILVERMINE,SH 71,45
4453,4453,8403 Red Willow/Smokey Hill,008403 RED WILLOW & SMOKEY HILL,30.241590,-97.894279,,https://www.capmetro.org/stopdetail/index.php?stop=4453,,,,0,Southwest,Nearside,RED WILLOW,SMOKEY HILL,123
4454,4454,8310 Red Willow/Smokey Hill,008310 RED WILLOW & SMOKEY HILL,30.241604,-97.894090,,https://www.capmetro.org/stopdetail/index.php?stop=4454,,,,0,Northeast,Nearside,RED WILLOW,SMOKEY HILL,299
4457,4457,8525 Red Willow/Bargamen,008525 RED WILLOW & BARGAMEN,30.240953,-97.898066,,https://www.capmetro.org/stopdetail/index.php?stop=4457,,,,0,Southeast,Mid-Block,RED WILLOW,BARGAMEN,30
4458,4458,8530 Red Willow/Selway,008530 RED WILLOW & SELWAY,30.240596,-97.898425,,https://www.capmetro.org/stopdetail/index.php?stop=4458,,,,0,Northwest,Nearside,RED WILLOW,SELWAY,210
4461,4461,Red Willow/Fenton,008500 RED WILLOW & FENTON,30.236772,-97.900898,,https://www.capmetro.org/stopdetail/index.php?stop=4461,,,,0,Northwest,Nearside,RED WILLOW,FENTON,212
4462,4462,Fenton/Red Willow,008500 FENTON & RED WILLOW,30.236672,-97.900803,,https://www.capmetro.org/stopdetail/index.php?stop=4462,,,,0,Northeast,Nearside,FENTON,RED WILLOW,300
4465,4465,10935 Lakeline Mall/US 183,010935 LAKELINE MALL & US 183,30.473343,-97.797676,,https://www.capmetro.org/stopdetail/index.php?stop=4465,,,,0,Southeast,Farside,LAKELINE MALL,US 183,54
4466,4466,Lakeline Mall/Lake Creek,011111 LAKELINE MALL & LAKE CREEK,30.474983,-97.794127,,https://www.capmetro.org/stopdetail/index.php?stop=4466,,,,0,Southwest,Nearside,LAKELINE MALL,LAKE CREEK,70
4470,4470,4702 Lamar/Dudmar,004702 LAMAR & DUDMAR,30.233588,-97.809163,,https://www.capmetro.org/stopdetail/index.php?stop=4470,,,,0,Northwest,Mid-Block,LAMAR,DUDMAR,294
4471,4471,4970 US 290/Brodie,004970 US 290 & BRODIE,30.233713,-97.819058,,https://www.capmetro.org/stopdetail/index.php?stop=4471,,,,0,Northwest,Mid-Block,US 290,BRODIE,285
4473,4473,6900 Scenic Brook/SH 71,006900 SCENIC BROOK & SH 71,30.237011,-97.878699,,https://www.capmetro.org/stopdetail/index.php?stop=4473,,,,0,Northwest,Farside,SCENIC BROOK,SH 71,238
4474,4474,6905 Scenic Brook/SH 71,006905 SCENIC BROOK & SH 71,30.236888,-97.878511,,https://www.capmetro.org/stopdetail/index.php?stop=4474,,,,0,Southeast,Nearside,SCENIC BROOK,SH 71,58
4481,4481,Scenic Brook/Hanbridge,007300 SCENIC BROOK & HANBRIDGE,30.237524,-97.893567,,https://www.capmetro.org/stopdetail/index.php?stop=4481,,,,0,Northeast,Nearside,SCENIC BROOK,HANBRIDGE,233
4482,4482,Scenic Brook/Kirkham,007300 SCENIC BROOK & KIRKHAM,30.237722,-97.892904,,https://www.capmetro.org/stopdetail/index.php?stop=4482,,,,0,Southwest,Nearside,SCENIC BROOK,KIRKHAM,61
4485,4485,Scenic Brook/Banpass,007600 SCENIC BROOK & BANPASS,30.235646,-97.897868,,https://www.capmetro.org/stopdetail/index.php?stop=4485,,,,0,Southeast,Farside,SCENIC BROOK,BANPASS,65
4486,4486,Oak Hill Park and Ride,006400 US 290 & WILLIAM CANNON,30.234397,-97.863234,,https://www.capmetro.org/stopdetail/index.php?stop=4486,,,,0,Southeast,Mid-Block,US 290,WILLIAM CANNON,66
4488,4488,Mopac/Wallingwood,000900 MOPAC & WALLINGWOOD,30.265767,-97.781128,,https://www.capmetro.org/stopdetail/index.php?stop=4488,,,,0,Southeast,Mid-Block,MOPAC,WALLINGWOOD,62
4489,4489,1300 Spyglass/Wallingwood,001300 SPYGLASS & WALLINGWOOD,30.261146,-97.786623,,https://www.capmetro.org/stopdetail/index.php?stop=4489,,,,0,Southwest,Mid-Block,SPYGLASS,WALLINGWOOD,180
4490,4490,1788 Spyglass/Barton Skyway,001788 SPYGLASS & BARTON SKYWAY,30.259147,-97.791030,,https://www.capmetro.org/stopdetail/index.php?stop=4490,,,,0,Southwest,Mid-Block,SPYGLASS,BARTON SKYWAY,336
4491,4491,Mopac/Barton Skyway,001300 MOPAC & BARTON SKYWAY,30.262083,-97.789570,,https://www.capmetro.org/stopdetail/index.php?stop=4491,,,,0,Southwest,Nearside,MOPAC,BARTON SKYWAY,58
4492,4492,1010 Walsh Tarlton/Bee Caves,001010 WALSH TARLTON & BEE CAVES,30.273600,-97.801220,,https://www.capmetro.org/stopdetail/index.php?stop=4492,,,,0,Southwest,Mid-Block,WALSH TARLTON,BEE CAVES,205
4493,4493,1007 Walsh Tarlton/Bee Caves,001007 WALSH TARLTON & BEE CAVES,30.273889,-97.800812,,https://www.capmetro.org/stopdetail/index.php?stop=4493,,,,0,Southeast,Nearside,WALSH TARLTON,BEE CAVES,37
4494,4494,2701 Walsh Tarlton/Capital of Texas,002701 WALSH TARLTON & CAPITAL OF TEXAS,30.258478,-97.811286,,https://www.capmetro.org/stopdetail/index.php?stop=4494,,,,0,Northeast,Mid-Block,WALSH TARLTON,CAPITAL OF TEXAS,51
4495,4495,4107 Staggerbrush/US 290,004107 STAGGERBRUSH & US 290,30.234937,-97.829120,,https://www.capmetro.org/stopdetail/index.php?stop=4495,,,,0,Southeast,Nearside,STAGGERBRUSH,US 290,17
4496,4496,Exposition/Mt. Laurel,003100 EXPOSITION & MT. LAUREL,30.307710,-97.763198,,https://www.capmetro.org/stopdetail/index.php?stop=4496,,,,0,Northeast,Farside,EXPOSITION,MT. LAUREL,21
4497,4497,4219 Bull Creek/Jackson,004219 BULL CREEK & JACKSON,30.316743,-97.754711,,https://www.capmetro.org/stopdetail/index.php?stop=4497,,,,0,Northeast,Farside,BULL CREEK,JACKSON,337
4498,4498,4701 Bull Creek/Perry,004701 BULL CREEK & PERRY,30.323119,-97.751820,,https://www.capmetro.org/stopdetail/index.php?stop=4498,,,,0,Northeast,Farside,BULL CREEK,PERRY,28
4509,4509,820 Koenig/Lamar,000820 KOENIG & LAMAR,30.326578,-97.726875,,https://www.capmetro.org/stopdetail/index.php?stop=4509,,,,0,Northwest,Mid-Block,KOENIG,LAMAR,324
4511,4511,5907 Lamar/Old Koenig,005907 LAMAR & OLD KOENIG,30.328014,-97.724889,,https://www.capmetro.org/stopdetail/index.php?stop=4511,,,,0,Northeast,Mid-Block,LAMAR,OLD KOENIG,28
4513,4513,Koenig/Guadalupe,000500 KOENIG & GUADALUPE,30.323545,-97.723626,,https://www.capmetro.org/stopdetail/index.php?stop=4513,,,,0,Northeast,Nearside,KOENIG,GUADALUPE,297
4516,4516,4801 Guadalupe/46th,004801 GUADALUPE & 46TH,30.314726,-97.730353,,https://www.capmetro.org/stopdetail/index.php?stop=4516,,,,0,Northeast,Mid-Block,GUADALUPE,46TH,30
4518,4518,4903 Guadalupe/46th,004903 GUADALUPE & 46TH,30.316531,-97.729130,,https://www.capmetro.org/stopdetail/index.php?stop=4518,,,,0,Northeast,Mid-Block,GUADALUPE,46TH,30
4521,4521,4800 Sunshine (Criss Cole Rehab),004800 SUNSHINE & 49TH,30.317281,-97.735373,,https://www.capmetro.org/stopdetail/index.php?stop=4521,,,,0,Southwest,Farside,SUNSHINE,49TH,209
4523,4523,Woodrow/Dartmouth,007600 WOODROW & DARTMOUTH,30.348038,-97.723558,,https://www.capmetro.org/stopdetail/index.php?stop=4523,,,,0,Southwest,Mid-Block,WOODROW,DARTMOUTH,209
4524,4524,3607 Manor/Pershing,003607 MANOR & PERSHING,30.289421,-97.697681,,https://www.capmetro.org/stopdetail/index.php?stop=4524,,,,0,Southeast,Mid-Block,MANOR,PERSHING,62
4528,4528,4316 Lamar/43rd,004316 LAMAR & 43RD,30.311348,-97.739190,,https://www.capmetro.org/stopdetail/index.php?stop=4528,,,,0,Northwest,Nearside,LAMAR,43RD,212
4529,4529,915 45th/Red River,000915 45TH & RED RIVER,30.304397,-97.718869,,https://www.capmetro.org/stopdetail/index.php?stop=4529,,,,0,Southeast,Farside,45TH,RED RIVER,119
4530,4530,Lyons/Fiesta,002900 LYONS & FIESTA,30.263541,-97.706626,,https://www.capmetro.org/stopdetail/index.php?stop=4530,,,,0,Northeast,Nearside,LYONS,FIESTA,292
4531,4531,3401 Lyons/Cherico,003401 LYONS & CHERICO,30.261820,-97.702210,,https://www.capmetro.org/stopdetail/index.php?stop=4531,,,,0,Southeast,Farside,LYONS,CHERICO,111
4532,4532,3312 Lyons/Cherico,003312 LYONS & CHERICO,30.262041,-97.702439,,https://www.capmetro.org/stopdetail/index.php?stop=4532,,,,0,Northwest,Farside,LYONS,CHERICO,293
4533,4533,Lyons/Springdale,003600 LYONS & SPRINGDALE,30.260868,-97.699125,,https://www.capmetro.org/stopdetail/index.php?stop=4533,,,,0,Northwest,Farside,LYONS,SPRINGDALE,295
4534,4534,961 Springdale/Govalle,000961 SPRINGDALE & GOVALLE,30.264596,-97.696074,,https://www.capmetro.org/stopdetail/index.php?stop=4534,,,,0,Northeast,Mid-Block,SPRINGDALE,GOVALLE,29
4536,4536,Lamar/Meadowlark,8200 LAMAR & MEADOWLARK,30.351880,-97.707480,,https://www.capmetro.org/stopdetail/index.php?stop=4536,,,,0,Southeast,Nearside,LAMAR,MEADOWLARK,50
4538,4538,8950 Lamar/Cooper,008950 LAMAR & COOPER,30.359248,-97.699316,,https://www.capmetro.org/stopdetail/index.php?stop=4538,,,,0,Southwest,Mid-Block,LAMAR,COOPER,206
4539,4539,Rundberg/Lamar,000700 RUNDBERG & LAMAR,30.362762,-97.696530,,https://www.capmetro.org/stopdetail/index.php?stop=4539,,,,0,Southeast,Farside,RUNDBERG,LAMAR,119
4540,4540,Rundberg Station (SB),009414 LAMAR & RUNDBERG,30.363669,-97.696840,,https://www.capmetro.org/stopdetail/index.php?stop=4540,,,,0,Northwest,Nearside,LAMAR,RUNDBERG,207
4541,4541,9717 Lamar/Rutland,009717 LAMAR & RUTLAND,30.366232,-97.695082,,https://www.capmetro.org/stopdetail/index.php?stop=4541,,,,0,Northeast,Mid-Block,LAMAR,RUTLAND,26
4542,4542,9800 Lamar/Longspur,009800 LAMAR & LONGSPUR,30.367568,-97.694603,,https://www.capmetro.org/stopdetail/index.php?stop=4542,,,,0,Northwest,Nearside,LAMAR,LONGSPUR,206
4543,4543,Masterson Station (NB),010205 LAMAR & MASTERSON,30.372083,-97.691817,,https://www.capmetro.org/stopdetail/index.php?stop=4543,,,,0,Northeast,Farside,LAMAR,MASTERSON,26
4544,4544,10200 Lamar/Masterson,010200 LAMAR & MASTERSON,30.371340,-97.692480,,https://www.capmetro.org/stopdetail/index.php?stop=4544,,,,0,Northwest,Nearside,LAMAR,MASTERSON,206
